0.8144054,0.7373902,0.7509649,0.82672083,0.7320308,0.50950474,0.94178337,0.3833584,0.23708715,0.68984526,0.51837045,0.79079473,0.57325643,0.6891404,0.7160738,0.561369,0.8982658,0.3354407,0.89254105,0.58699334,0.74349636,0.79930234,0.5788955,0.55025893,0.40003267,0.28976214,0.5795034,0.23650238,0.25297093,0.7290613,0.38571435,0.62282974,0.6076543,0.7974816,0.6691225,0.71289873,0.35683697,0.5163846,0.65129095,0.4528562,0.7573006,0.95955646,0.8446305,0.4144393,0.76170266,0.7191446,0.64253503,0.27310893,0.7039764,0.3413852,0.19516043,0.2970011,0.38398734,0.66593975,0.4183835,0.5445712,0.49300444,0.52264106,0.67063004,0.5567099,0.26565674,0.63318586,0.5521502,0.3819524,0.61573106,0.2802941,0.27283353,0.3530804,0.60219675,0.3915865,0.42100176,0.29851547,0.30893916,0.47406697,0.4704005,0.5433709,0.2707142,0.5846563,0.3437773,0.5232646,0.294195,0.24312735,0.2210331,0.40001673,0.46793392,0.24385852,0.45055333,0.6230907,0.6389257,0.69950104,0.23856547,0.37574008,0.28827313,0.44363117,0.3180101,0.57016075,0.214856,0.5962489,0.26505095,0.6226638,0.33272532,0.44710183,0.6147214,0.32701877,0.2835812,0.51117086,0.33703068,0.44180667,0.5619085,0.2309735,0.5390483,0.61591506,0.5524046,0.3048412,0.5555064,0.32746327,0.5427016,0.46274337,0.24310628,0.30042285,0.3720724,0.5118642,0.24866134,0.31536362,0.77982783,0.26769742,0.3400387,0.4603866,0.5995859,0.34469002,0.66445255,0.47190836,0.28466412,0.30896387,0.6724425,0.31421012,0.60775894,0.26146027,0.4679237,0.3181832,0.23140301,0.3868301,0.23498972,0.34067366,0.22893214,0.25507835,0.55904067,0.49510324,0.29315507,0.26924196,0.2957972,0.36434102,0.37792477,0.41696224,0.26966515,0.39806405,0.4831287,0.26301295,0.5704,0.47365016,0.24604605,0.34382656,0.39684784,0.47362274,0.35490152,0.573533,0.31683797,0.31380212,0.32422367,0.28331566,0.2427624,0.4233858,0.59779537,0.16957748,0.26853734,0.5098724,0.3466921,0.2655894,0.27305284,0.68766195,0.263322,0.19775146,0.49190155,0.3657244,0.29470855,0.313732,0.27805352,0.25241578,0.26565778,0.34602052,0.35718423,0.24334295,0.26974955,0.19788101,0.20113832,0.2242325,0.22531657,0.31577262,0.3372988,0.2759987
0.83305347,0.745852,0.7846897,0.8336274,0.74879706,0.5548016,0.939369,0.4053525,0.3023494,0.67730784,0.53002363,0.7916762,0.5443559,0.7099124,0.69561523,0.56227195,0.9138055,0.34508362,0.9103178,0.6400488,0.74326736,0.8060119,0.6090229,0.5414948,0.36541373,0.2501942,0.6268587,0.15221846,0.24692824,0.7120222,0.39078006,0.63539356,0.63573843,0.7974368,0.667316,0.7242755,0.32857364,0.450158,0.6564328,0.45309553,0.776019,0.9421936,0.8548547,0.41418746,0.7717638,0.71324164,0.67096716,0.23172534,0.70722026,0.42312023,0.23965526,0.24564877,0.3695855,0.6859388,0.37174565,0.4923765,0.48894867,0.5087047,0.6773202,0.5683249,0.21140674,0.6423249,0.5658179,0.3520584,0.59792256,0.27153012,0.2427898,0.3070607,0.6159957,0.37660077,0.43692794,0.20219147,0.33173314,0.55363744,0.47641885,0.58072776,0.25719365,0.55780864,0.37923267,0.55305046,0.25387415,0.21181796,0.340847,0.38813406,0.4076361,0.28671277,0.4239886,0.62351793,0.63599896,0.68737245,0.27882773,0.31919283,0.29439843,0.41099367,0.28136766,0.5664982,0.27448255,0.5684629,0.3306106,0.6409777,0.3830197,0.46779522,0.63107014,0.33131558,0.3289961,0.501707,0.3246414,0.47355393,0.5610597,0.29146367,0.56859976,0.6253081,0.5500525,0.3294208,0.55703586,0.27637094,0.5966236,0.44274867,0.2752613,0.16423711,0.4249163,0.4996618,0.30826786,0.28105402,0.77094424,0.24813004,0.29191992,0.46384588,0.5636459,0.26115978,0.6862715,0.5090652,0.2340264,0.34063336,0.6682161,0.23850615,0.62871337,0.24664247,0.45196992,0.29893088,0.2735623,0.4419817,0.13974307,0.3750219,0.2253894,0.2519259,0.5679779,0.494843,0.36629543,0.25490063,0.25506487,0.37445626,0.3825874,0.4296713,0.31323463,0.45605156,0.4740592,0.22626068,0.5954641,0.4783766,0.2769754,0.35821047,0.35546353,0.50262195,0.3170875,0.59303504,0.38618594,0.27627754,0.31385794,0.28894907,0.25118852,0.39658675,0.62585926,0.14178288,0.3116037,0.5163979,0.2858997,0.31038517,0.22023132,0.7364818,0.24125455,0.2833136,0.48484245,0.35907358,0.35472742,0.38068014,0.24602206,0.22623226,0.2712956,0.30667678,0.31749842,0.27213287,0.26937893,0.22258517,0.24733141,0.17657314,0.16312228,0.25008953,0.36584443,0.33153513
0.78329986,0.72965175,0.7265297,0.8326727,0.7180695,0.444093,0.9459065,0.3468578,0.27259493,0.6862009,0.49795198,0.78635085,0.6011439,0.6736706,0.6998406,0.5293433,0.88652337,0.32115933,0.9085757,0.57541984,0.7678267,0.78395194,0.575734,0.55790967,0.41557455,0.29814667,0.5285616,0.12796243,0.29622594,0.724848,0.3888522,0.6365881,0.5675312,0.79710233,0.6641866,0.695998,0.3081516,0.52572757,0.64687014,0.46633577,0.7452057,0.9749356,0.83118826,0.3773463,0.7388024,0.70013833,0.6092933,0.29080147,0.73376465,0.35218963,0.18342276,0.24291573,0.3150145,0.67497516,0.41998374,0.5530343,0.50270987,0.5333529,0.66351545,0.54907227,0.25554377,0.6360158,0.48801303,0.37443763,0.60499126,0.20913161,0.34538725,0.35628617,0.55818063,0.39383993,0.3862417,0.24374662,0.3095473,0.44280306,0.5096878,0.44961122,0.28176227,0.58958596,0.26515344,0.46288788,0.18836743,0.2669715,0.19616453,0.38528147,0.45421982,0.2845906,0.49349028,0.5967495,0.6243759,0.7115531,0.29528695,0.3562372,0.29411954,0.44578534,0.3032526,0.549675,0.30956566,0.62067664,0.32478344,0.64618045,0.3141095,0.4064592,0.5826769,0.4048196,0.30424848,0.5006226,0.35304043,0.4054649,0.5589122,0.2549497,0.55667704,0.6147883,0.5930123,0.31997874,0.5816872,0.3001002,0.5383065,0.44734442,0.28784388,0.2801994,0.42555606,0.51548594,0.3029246,0.2959669,0.7734745,0.2593172,0.31146327,0.43545985,0.61624455,0.31998944,0.63882464,0.48118326,0.24538074,0.27000058,0.6895361,0.30140367,0.6095855,0.29253465,0.50975525,0.30027223,0.27767438,0.4585922,0.31078967,0.3104038,0.21305339,0.31634027,0.5722848,0.51922685,0.33361974,0.30578938,0.2990352,0.39208198,0.30872512,0.34854853,0.33843586,0.4258139,0.49410623,0.26606628,0.59007907,0.53063154,0.23568189,0.33916092,0.42143118,0.5313379,0.36908984,0.57847905,0.26194295,0.3531409,0.31799424,0.24134345,0.32434815,0.4225267,0.59136075,0.33415207,0.3480722,0.5086361,0.37014684,0.2072533,0.3289651,0.5135329,0.28858325,0.28195745,0.5015976,0.3627519,0.21686795,0.36533678,0.2453596,0.22856183,0.15830004,0.33964118,0.36747915,0.26403114,0.31530616,0.26312175,0.26957554,0.3408172,0.25271973,0.35640374,0.39305657,0.30259523
0.80626816,0.72624296,0.7371667,0.83836436,0.7474252,0.5300097,0.9519814,0.34436268,0.28724405,0.70939547,0.49412447,0.8034877,0.61003655,0.6846705,0.7267456,0.5584645,0.89960647,0.3332741,0.9074223,0.5870148,0.77045447,0.8065843,0.587304,0.576483,0.3514001,0.31017628,0.58969325,0.24808054,0.25054476,0.72837293,0.41054234,0.6240604,0.59390193,0.811642,0.67059565,0.715838,0.36525673,0.5150517,0.65424854,0.48636997,0.7439151,0.97702223,0.85248786,0.4198584,0.72499084,0.74091303,0.66088974,0.37018052,0.74855447,0.3650588,0.19036324,0.34385753,0.3812149,0.6709187,0.40276378,0.5857547,0.51391196,0.55218005,0.68637073,0.535453,0.26285997,0.652027,0.5221443,0.40379906,0.6130847,0.32472682,0.3292725,0.3386935,0.5505504,0.36483824,0.40770325,0.28443187,0.30431727,0.43867004,0.50229114,0.5396708,0.33286828,0.60041165,0.319363,0.48909807,0.2775758,0.26578704,0.22170939,0.40014136,0.44471413,0.28711653,0.4346853,0.59344006,0.63689053,0.7160756,0.23470587,0.42192733,0.36444643,0.5099035,0.2893457,0.5693523,0.19686526,0.60669875,0.34500495,0.61081576,0.33296308,0.44642103,0.60343313,0.41883332,0.32382756,0.4924848,0.31156808,0.4302123,0.5634753,0.30641887,0.5533334,0.6327733,0.6000259,0.2800633,0.57129943,0.3567296,0.5382733,0.44007257,0.2669687,0.2935525,0.39563322,0.53467196,0.28452414,0.29436806,0.76218027,0.21957687,0.3778953,0.45708066,0.60265183,0.321265,0.6583727,0.49716324,0.2739249,0.33254823,0.6674015,0.28034583,0.62566555,0.2908682,0.5199892,0.278997,0.25837678,0.430691,0.1738043,0.21723594,0.23945042,0.21085869,0.5623512,0.48278758,0.29781115,0.2096839,0.3244116,0.34395704,0.33064368,0.39604014,0.28875226,0.40378678,0.4776071,0.34352517,0.58295965,0.5035562,0.2515517,0.31237385,0.34332085,0.5087496,0.35732403,0.57301104,0.28615108,0.26229456,0.307839,0.2480126,0.2301928,0.39570013,0.5918432,0.23052615,0.27336708,0.4876038,0.32262385,0.19047418,0.29132634,0.6530433,0.2375118,0.27370974,0.46827742,0.3549089,0.24269855,0.32756156,0.310124,0.3214871,0.26159498,0.35174337,0.37067914,0.3268817,0.27471763,0.24012184,0.21050213,0.24453065,0.27719396,0.33669984,0.34462893,0.2977273
0.80337316,0.73938733,0.75246495,0.8218039,0.7155565,0.48254588,0.92727154,0.350344,0.24374905,0.67337734,0.46291593,0.8001137,0.5928965,0.69356966,0.7130529,0.54146117,0.9103862,0.3961005,0.88141334,0.57817805,0.7255517,0.8184176,0.60149914,0.5655425,0.42363626,0.29451206,0.5809852,0.23348095,0.2918512,0.7295383,0.3835966,0.600664,0.61316866,0.7769309,0.6672493,0.6925515,0.37856042,0.53976613,0.6633798,0.44056958,0.7490628,0.9531616,0.8336572,0.49907753,0.76558506,0.73564935,0.6666275,0.31678072,0.7102909,0.37777585,0.20434359,0.32211947,0.42780957,0.66072035,0.4259588,0.5080738,0.48641732,0.57209146,0.70145106,0.52853465,0.3361485,0.6147275,0.5292,0.42425358,0.61763966,0.29798946,0.37699738,0.36772874,0.5964605,0.43718672,0.4567444,0.3306,0.32363194,0.44707465,0.48788017,0.54060286,0.29552925,0.59039366,0.34479278,0.50209,0.30091563,0.26447514,0.29224005,0.43555847,0.39079517,0.24943928,0.48264706,0.62417567,0.70307994,0.7096228,0.29194978,0.41475683,0.3483098,0.45441929,0.35854453,0.58468604,0.30666718,0.5902117,0.32988146,0.63306916,0.33385456,0.47632003,0.6341734,0.33986187,0.28209606,0.5045205,0.42171144,0.48006874,0.59372854,0.25157824,0.57893,0.6490493,0.5548022,0.2373831,0.5788052,0.3779455,0.5423743,0.5231155,0.334862,0.29745945,0.41429037,0.55416596,0.26758417,0.21006893,0.7320769,0.19965301,0.34956613,0.45901027,0.63480026,0.35224777,0.68218195,0.5039349,0.30299726,0.31026337,0.67980164,0.36392045,0.62811315,0.29330435,0.48475185,0.30381304,0.20984352,0.42645955,0.24740301,0.27908063,0.2540916,0.24945469,0.5354208,0.49144664,0.2721811,0.27933705,0.24201281,0.35457647,0.35415602,0.45436814,0.29398715,0.44674847,0.5057584,0.25985265,0.54650587,0.42689016,0.2570919,0.31286648,0.32341105,0.49390373,0.36510238,0.5645647,0.37137604,0.25221896,0.37390968,0.32018942,0.2670351,0.42684647,0.6154588,0.28536984,0.2943269,0.47204697,0.2591123,0.26345405,0.29876745,0.7045685,0.16947158,0.22007956,0.45957607,0.2835284,0.24661838,0.24883068,0.25586566,0.21608654,0.2995963,0.24791723,0.27415973,0.243605,0.27005127,0.17069463,0.24733254,0.24852397,0.21792929,0.24281995,0.34696978,0.38181975
0.7856542,0.7135545,0.73440963,0.8247056,0.72789913,0.46865872,0.94397026,0.35105222,0.31511152,0.69400924,0.49740523,0.7870046,0.5892309,0.6752365,0.7146639,0.53265226,0.871537,0.33442998,0.8918206,0.55973476,0.758247,0.7917637,0.5903969,0.55595183,0.41901416,0.2938991,0.54653436,0.24923593,0.2634908,0.7304089,0.35578403,0.61552596,0.57784307,0.7976806,0.65556186,0.70054936,0.34061298,0.499976,0.64513564,0.47111744,0.74182045,0.96905273,0.8444338,0.31419986,0.75521755,0.73230404,0.65711683,0.22003576,0.7880531,0.36796442,0.3356358,0.36019346,0.42218044,0.64086133,0.42711198,0.537826,0.50437534,0.54288346,0.66817003,0.5163425,0.32149383,0.6343348,0.4623002,0.41381583,0.5889934,0.26428035,0.26582947,0.4103625,0.55388033,0.41604316,0.4187309,0.28738508,0.2811449,0.45495433,0.4980601,0.4877059,0.22959135,0.55657977,0.21697131,0.45173174,0.21857026,0.34131798,0.19521931,0.4170758,0.48074803,0.1366567,0.3811082,0.5865811,0.6297836,0.7080345,0.33203197,0.29785126,0.29920566,0.46402046,0.24684156,0.5601106,0.23212576,0.5997027,0.27487,0.6106252,0.3463806,0.43295473,0.5647471,0.36571878,0.35664237,0.5054527,0.34288794,0.40690994,0.52636313,0.25346202,0.52724403,0.60553944,0.59202105,0.25649008,0.52519536,0.20692809,0.5423647,0.3729281,0.36266217,0.26876637,0.4120624,0.46224284,0.20477,0.33702388,0.7573071,0.2621866,0.3591571,0.45075297,0.60940224,0.32291114,0.6438364,0.43602747,0.34620398,0.22721158,0.6753658,0.28405622,0.61779726,0.31449538,0.4879726,0.3355057,0.27730492,0.4440083,0.26482886,0.33971047,0.18899049,0.21099922,0.5250127,0.4610691,0.36078492,0.31580058,0.29900834,0.41481718,0.37478578,0.3518898,0.21685266,0.43593124,0.50919735,0.29063568,0.57120043,0.52157354,0.28984874,0.39749086,0.42577666,0.48679826,0.36863375,0.5580548,0.35621268,0.31758577,0.2689974,0.25820795,0.2925526,0.4153524,0.56318724,0.25222933,0.2813717,0.50584406,0.3758022,0.39441487,0.2882899,0.6050612,0.282021,0.27008483,0.44394994,0.44317168,0.24221538,0.31900573,0.26339602,0.23900336,0.29674265,0.3877781,0.40429452,0.25581697,0.30944455,0.2920655,0.238548,0.25473553,0.28533673,0.34578264,0.4179204,0.29457703
0.80149925,0.7052898,0.7687865,0.8442676,0.7538871,0.52447915,0.9452917,0.38442945,0.24680905,0.69900584,0.51467556,0.7807726,0.5748706,0.6781803,0.6866835,0.5851528,0.8979508,0.3177869,0.90811664,0.6414041,0.7578617,0.7817688,0.58713555,0.57077324,0.4087094,0.3256222,0.57096696,0.16044968,0.2547383,0.6945539,0.4156304,0.65844417,0.6305833,0.8139074,0.63960564,0.7224179,0.34085858,0.48797584,0.6440022,0.473351,0.74779,0.95463085,0.85654503,0.45841154,0.8027604,0.72689176,0.61367005,0.23481941,0.7196737,0.32427967,0.17129593,0.35255134,0.41258237,0.6663397,0.37248078,0.52478427,0.48299035,0.4721787,0.63023925,0.55465883,0.2570766,0.67011315,0.5797285,0.3887863,0.61626846,0.25567964,0.28721094,0.30611426,0.5671993,0.35651252,0.3417628,0.26097247,0.197715,0.4949545,0.48074296,0.57764107,0.3359892,0.5639008,0.34140754,0.557744,0.24248235,0.27253583,0.44372532,0.37124893,0.41177037,0.2731703,0.48422062,0.5956373,0.6306003,0.6972839,0.28009707,0.34469113,0.38453323,0.44904765,0.28284627,0.5677002,0.2600962,0.62565434,0.22438584,0.6262107,0.3727618,0.45647922,0.5836679,0.3359876,0.3272795,0.5318377,0.32109767,0.47380155,0.5415271,0.2688748,0.5368799,0.6377,0.58849204,0.32859358,0.54927117,0.32854924,0.5688635,0.4170296,0.38942435,0.19642468,0.40779433,0.47471792,0.28550676,0.32279676,0.75462383,0.23897159,0.3580573,0.4949927,0.57182366,0.30946058,0.65447676,0.44955823,0.24649423,0.32520184,0.68327034,0.256778,0.58866036,0.29486564,0.4860251,0.40585867,0.2674854,0.42862657,0.27432734,0.27596882,0.23003331,0.26367977,0.5722558,0.43653455,0.2723301,0.2723971,0.26208314,0.38369405,0.38916442,0.42042634,0.3273503,0.39506388,0.4923522,0.34138662,0.5852077,0.46885777,0.3096115,0.35455292,0.4058318,0.46966273,0.3610495,0.5375682,0.3898403,0.3024526,0.28200084,0.20341133,0.27656087,0.42848974,0.5782111,0.29099736,0.20886165,0.49468902,0.34686553,0.39598128,0.2224371,0.7536335,0.23468909,0.38036227,0.45748776,0.33129823,0.2243344,0.31851628,0.28819913,0.29544607,0.342314,0.34917736,0.34883997,0.24373995,0.2935855,0.2399617,0.27740973,0.3195231,0.23544836,0.31478938,0.3362853,0.32810047
0.79347026,0.7220081,0.7177962,0.83582044,0.7331857,0.48260605,0.93700933,0.4349431,0.15983471,0.66590196,0.50962514,0.7903764,0.5843026,0.667195,0.7269948,0.5817296,0.8559331,0.34483612,0.88257885,0.5561617,0.7622435,0.7680516,0.55066186,0.49298954,0.3982046,0.27751952,0.5896453,0.33031216,0.24179067,0.71901625,0.36982208,0.60342675,0.59907633,0.7873998,0.6575277,0.7047874,0.31397027,0.48577347,0.64830434,0.46902397,0.73275566,0.9669787,0.8371728,0.38728264,0.73818076,0.746516,0.6678006,0.3275737,0.77545047,0.34932616,0.2882552,0.36674118,0.32940918,0.6231412,0.4093642,0.55109173,0.52230984,0.52713215,0.62891227,0.5096936,0.2673744,0.6309934,0.56784093,0.42003733,0.6376802,0.26124817,0.2824711,0.28055528,0.58088773,0.43822804,0.37500656,0.2763628,0.32477126,0.41788304,0.4744638,0.46903494,0.2896582,0.56551665,0.3526348,0.4513667,0.117485195,0.30678296,0.05151324,0.42019022,0.4609646,0.2856452,0.4326754,0.63719785,0.67263144,0.71172506,0.2976134,0.29676023,0.37696093,0.45514274,0.32636443,0.5767661,0.05961636,0.59301305,0.20393734,0.58929414,0.3648232,0.4068236,0.5729917,0.32098255,0.30196467,0.4698149,0.37472332,0.32321107,0.4858615,0.32261094,0.5195329,0.58494145,0.55917567,0.3041372,0.5514183,0.27859932,0.5199624,0.40760347,0.28540325,0.2736281,0.44083428,0.5124298,0.25918156,0.36450702,0.77000374,0.26239964,0.3051081,0.43550214,0.5945433,0.33842987,0.6382634,0.4208451,0.30356666,0.2720457,0.6731169,0.35030404,0.60142094,0.23837925,0.44218183,0.35336462,0.27700272,0.46261603,0.2705661,0.36101377,0.20328505,0.27753106,0.55695605,0.50582606,0.38605267,0.26661906,0.29651865,0.40055338,0.36994985,0.41865078,0.3855112,0.45509237,0.5210248,0.28595442,0.57658464,0.5154426,0.28084266,0.3858641,0.42675817,0.47577438,0.41110143,0.5722933,0.21772932,0.34806365,0.3035915,0.281083,0.3150827,0.37329957,0.5644343,0.23475811,0.32359856,0.48843798,0.35922885,0.2385167,0.31798035,0.6977625,0.2686182,0.18193343,0.49479955,0.38722378,0.3122654,0.33192053,0.25506932,0.3238909,0.22372003,0.37851977,0.40510702,0.29215237,0.2813339,0.23099536,0.31924072,0.3659784,0.26394588,0.33003187,0.41241762,0.35228392
0.8160183,0.7523277,0.7638493,0.828685,0.73629093,0.4187343,0.9240209,0.403296,0.2578243,0.66011417,0.5012815,0.79157263,0.5519748,0.7104774,0.733885,0.54569143,0.9047845,0.34917608,0.88447684,0.58202124,0.71328455,0.7999642,0.60973763,0.53553617,0.4234895,0.31248343,0.6023718,0.2314118,0.32355788,0.7376339,0.44676077,0.62988865,0.59979,0.80053574,0.6931349,0.70018786,0.30575413,0.5241786,0.67694557,0.42518136,0.78119886,0.9612216,0.82754296,0.4667472,0.7864441,0.7508765,0.6878637,0.39257312,0.78449136,0.40255508,0.3136978,0.25643897,0.40360102,0.67712593,0.43167183,0.5046555,0.48693883,0.5443436,0.703581,0.5460929,0.2719434,0.6378388,0.5567861,0.42452443,0.640012,0.28057146,0.17652878,0.3829324,0.6194823,0.44488826,0.42133272,0.33511433,0.33645147,0.52010196,0.4434277,0.5398179,0.2786695,0.5647947,0.33925515,0.54217046,0.27739617,0.26295847,0.18516864,0.4436925,0.44076958,0.16552672,0.5023964,0.6192377,0.53267217,0.7300046,0.2492242,0.4007327,0.3700999,0.42019668,0.28719535,0.60124546,0.32676148,0.5359411,0.2531233,0.5713071,0.37322715,0.46611387,0.63568205,0.27842888,0.38035628,0.4380436,0.39426395,0.3950273,0.5725448,0.2768312,0.5393539,0.60710484,0.5286707,0.29258388,0.5714436,0.32369745,0.599469,0.5117358,0.31631032,0.28358513,0.42093137,0.5769017,0.23745798,0.25323686,0.6518776,0.27302727,0.33197716,0.53258735,0.6336696,0.3419655,0.6874224,0.45346087,0.31805897,0.40159708,0.6622517,0.35889468,0.63504916,0.26795048,0.5216259,0.28074193,0.26917958,0.38089213,0.22387518,0.18717025,0.23813783,0.29169947,0.5638108,0.5151368,0.3201329,0.22421482,0.26925883,0.35774443,0.31769216,0.44151068,0.24424604,0.3999688,0.47362393,0.26135916,0.53382003,0.4678939,0.23260655,0.3511732,0.36144435,0.40745625,0.31473586,0.5906207,0.2928416,0.2881353,0.3799186,0.32287845,0.27085355,0.42346376,0.6402219,0.1737025,0.28266633,0.5281975,0.3017382,0.24507113,0.29320806,0.72916573,0.21933489,0.2272609,0.48472852,0.3194515,0.26733163,0.27553815,0.29422936,0.2394719,0.2548244,0.31422082,0.37849796,0.24781772,0.3045864,0.23625289,0.253871,0.16239984,0.22162586,0.29454657,0.3737384,0.29006693
0.78619105,0.72984153,0.7339385,0.84448576,0.74580294,0.5127768,0.94986343,0.39747247,0.23489952,0.7105253,0.51542574,0.79491276,0.56747115,0.66965395,0.73093575,0.58241737,0.87316155,0.29002842,0.90302956,0.5622456,0.7628869,0.7850194,0.5544076,0.5107871,0.38913134,0.3380169,0.5883457,0.26505888,0.2916392,0.73951507,0.3464796,0.6358786,0.58804417,0.8100526,0.6906062,0.7121693,0.29512113,0.51819795,0.65385836,0.45832443,0.7642276,0.9812366,0.8622005,0.36992553,0.7321943,0.7571467,0.65912354,0.2832266,0.7778951,0.4242419,0.28064415,0.3443431,0.39427993,0.65543705,0.42602506,0.5866042,0.516417,0.5675294,0.6733065,0.5037077,0.21932288,0.65529716,0.5315455,0.34516916,0.61737823,0.3807685,0.18511839,0.38027835,0.55187404,0.38641858,0.42237037,0.2545229,0.24064277,0.41532704,0.46764833,0.5467726,0.31372052,0.5986174,0.34304366,0.48846507,0.22852343,0.32805827,0.2972073,0.3842681,0.46659765,0.3235159,0.4680628,0.58236134,0.5940225,0.7046112,0.2841582,0.38274845,0.28366205,0.47228563,0.32079762,0.5684699,0.16857213,0.61785364,0.2603752,0.609891,0.33375934,0.4010529,0.5818871,0.37152705,0.28345728,0.4958198,0.35308465,0.38354278,0.53749305,0.23051895,0.52532655,0.5859349,0.5846748,0.30175063,0.57150733,0.3224324,0.53480047,0.36358783,0.2768442,0.22584341,0.41152927,0.51290107,0.27684993,0.32031736,0.7946997,0.26035243,0.38082638,0.43010762,0.6136238,0.3018677,0.63673925,0.47269136,0.2450192,0.31294942,0.6884015,0.31979483,0.58771,0.24515598,0.50130457,0.2871523,0.2020993,0.4457237,0.18982379,0.3034974,0.29186773,0.2865416,0.5519737,0.47905603,0.32492134,0.35572594,0.3398209,0.4326291,0.40273246,0.39154673,0.31413287,0.4181472,0.48585832,0.35887456,0.57503504,0.48256704,0.21111746,0.38455513,0.35052365,0.47177458,0.34113657,0.5802332,0.31596965,0.28424662,0.27287534,0.34462363,0.21033162,0.4407628,0.561487,0.25900227,0.29460484,0.45592955,0.3185865,0.2498671,0.31731635,0.67884576,0.1283601,0.30701628,0.45485294,0.38364604,0.27194935,0.21406977,0.3121428,0.32698056,0.2539775,0.330553,0.33967635,0.30159685,0.33917582,0.28434327,0.14597028,0.23331955,0.30958155,0.3551761,0.407981,0.28227803
